Time|s,weaBus.TDryBul|degC,weaBus.HGloHor|W/m2
6102900,8.64007,378.0204
6103800,8.354456,332
6104700,8.066645,276.721
6105600,7.800012,212.00508
6106500,7.6181884,150.53664
6107400,7.513391,105
6108300,7.4019103,77.43809
6109200,7.200006,59.094166
6110100,6.674127,46.45316
6111000,5.8393493,36
6111900,4.9848876,24.451353
6112800,4.3999877,12.734536
6113700,4.0927978,3.650451
6114600,3.8428588,0
6115500,3.5964599,0
6116400,3.300012,0
6117300,2.9106383,0
6118200,2.4677978,0
6119100,2.04104,0
6120000,1.7000061,0
6120900,1.5758606,0
6121800,1.6439759,0
6122700,1.7401062,0
6123600,1.7000061,0
6124500,1.4364563,0
6125400,1.0685059,0
6126300,0.7413269,0
6127200,0.6,0
6128100,0.6,0
6129000,0.6,0
6129900,0.6,0
6130800,0.6,0
6131700,0.6,0
6132600,0.6,0
6133500,0.6,0
6134400,0.6,0
6135300,0.6525513,0
6136200,0.78182375,0
6137100,0.94518435,0
6138000,1.1,0
6138900,1.2704407,0
6139800,1.4681946,0
6140700,1.6318299,0
6141600,1.7000061,0
6142500,1.7000061,0
6143400,1.7000061,0
6144300,1.7000061,0
6145200,1.7000061,0
6146100,1.7000061,0
6147000,1.7000061,0
6147900,1.7000061,0
6148800,1.7000061,0
6149700,1.7000061,0
6150600,1.7000061,0
6151500,1.7000061,0
6152400,1.7000061,0
6153300,1.4343811,0
6154200,0.85,0
6155100,0.2656189,1.4
6156000,-6.1035157e-06,4.9
6156900,-6.1035157e-06,9.45
6157800,-6.1035157e-06,14
6158700,-6.1035157e-06,18.608334
6159600,-6.1035157e-06,24.422222
6160500,-6.1035157e-06,32.025
6161400,-6.1035157e-06,42
6162300,-6.1035157e-06,58.205814
6163200,-6.1035157e-06,80.85995
6164100,-6.1035157e-06,105.08411
6165000,-6.1035157e-06,126
6165900,-6.1035157e-06,143.57796
6166800,-6.1035157e-06,159.65555
6167700,-6.1035157e-06,172.15536
6168600,-6.1035157e-06,179
6169500,-6.1035157e-06,177.46382
6170400,-6.1035157e-06,169.91228
6171300,0.15368041,161.9046
6172200,0.50145876,159
6173100,0.8735291,160.5
6174000,1.1,162
6174900,1.1364075,163.5
6175800,1.1,165
6176700,1.0635926,166.5
6177600,1.1,168
6178500,1.2301575,169.5
6179400,1.3999878,171
6180300,1.5698487,168.97601
6181200,1.7000061,162.43605
6182100,1.7363831,155.17805
6183000,1.7000061,151
6183900,1.6635987,167.9372
6184800,1.7000061,205.87128
6185700,1.9103638,241.36972
6186600,2.255548,251
6187500,2.5979857,233.63052
6188400,2.800012,208.37938
6189300,2.8322387,182.18855
6190200,2.800012,162
6191100,2.7677855,148.60172
6192000,2.800012,136.81133
6192900,2.926477,124.61527
6193800,3.0929809,110
6194700,3.2380004,86.29208
6195600,3.300012,54.941624
6196500,3.300012,26.12035
6197400,3.300012,10
6198300,3.300012,4.849138
6199200,3.300012,1.8103448
6200100,3.300012,0.36637932
6201000,3.300012,0
6201900,3.300012,0
6202800,3.300012,0
6203700,3.2474303,0
6204600,3.1181884,0
6205500,2.9548278,0
6206400,2.800012,0
6207300,2.6560302,0
6208200,2.5024047,0
6209100,2.347589,0
6210000,2.200006,0
6210900,2.148706,0
6211800,2.2044005,0
6212700,2.2578979,0
6213600,2.200006,0
6214500,1.8937622,0
6215400,1.3999878,0
6216300,0.9062439,0
6217200,0.6,0
6218100,0.4500061,0
6219000,0.3000122,0
6219900,0.14998779,0
6220800,-6.1035157e-06,0
6221700,-0.15,0
6222600,-0.2999939,0
6223500,-0.4499878,0
6224400,-0.6000122,0
6225300,-0.83048093,0
6226200,-1.1562561,0
6227100,-1.4789184,0
6228000,-1.6999878,0
6228900,-1.7558655,0
6229800,-1.7114624,0
6230700,-1.661322,0
6231600,-1.6999878,0
6232500,-1.8177551,0
6233400,-1.9411072,0
6234300,-2.068915,0
6235200,-2.199988,0
6236100,-2.3682008,0
6237000,-2.5661683,0
6237900,-2.7310548,0
6238800,-2.799994,0
6239700,-2.7327638,0
6240600,-2.5707154,0
6241500,-2.3732972,1.5410959
6242400,-2.199988,7.859589
6243300,-2.0811524,21.498287
6244200,-1.9828552,45
6245100,-1.8681396,78.33132
6246000,-1.6999878,118.1027
6246900,-1.254126,161.82272
6247800,-0.48480836,207
6248700,0.37688598,254.76367
6249600,1.1,305.12772
6250500,1.6733338,353.9279
6251400,2.235437,397
6252300,2.77984,433.6456
6253200,3.300012,466.56824
6254100,3.787683,496.70676
6255000,4.236261,525
6255900,4.6417174,552.2262
6256800,4.999994,578.753
6257700,5.2101684,604.90326
6258600,5.2770934,631
6259500,5.3554626,657.51276
6260400,5.6,682.93976
6261300,5.987207,704.64685
6262200,6.386743,720
6263100,6.7929015,703.5813
6264000,7.200006,650.00214
6264900,7.6229796,586.6718
6265800,8.063959,541
6266700,8.49795,513.4548
6267600,8.899988,487.5856
6268500,8.866358,465.4236
6269400,8.290827,449
6270300,7.5949035,441.6942
6271200,7.200006,440.8953
6272100,7.1190734,439.6487
6273000,7.0881286,431
6273900,7.113092,415.5408
6274800,7.200006,396.94342
6275700,7.490869,372.87433
6276600,7.9474425,341
6277500,8.305292,304.37662
6278400,8.300013,267.64243
6279300,8.024988,230.83702
6280200,7.749994,194
6281100,7.475,156.98848
6282000,7.200006,119.808914
6282900,6.925012,82.724884
6283800,6.6499877,46
6284700,6.374994,18.305185
6285600,6.1,4.7712765
6286500,5.653131,0.35172874
6287400,4.999994,0
6288300,4.346887,0
6289200,3.8999877,0
6290100,3.6249938,0
6291000,3.35,0
6291900,3.075006,0
6292800,2.800012,0
6293700,2.5249877,0
6294600,2.2499938,0
6295500,1.975,0
6296400,1.7000061,0
6297300,1.4777466,0
6298200,1.3322998,0
6299100,1.220697,0
6300000,1.1,0
6300900,0.97091067,0
6301800,0.8536316,0
6302700,0.73458254,0
6303600,0.6,0
6304500,0.35741577,0
6305400,-6.1035157e-06,0
6306300,-0.35742798,0
6307200,-0.6000122,0
6308100,-0.7331909,0
6309000,-0.8500122,0
6309900,-0.96680295,0
6310800,-1.1000122,0
6311700,-1.2505859,0
6312600,-1.4046997,0
6313500,-1.5564331,0
6314400,-1.6999878,0
6315300,-1.831366,0
6316200,-1.9544739,0
6317100,-2.0753236,0
6318000,-2.199988,0
6318900,-2.342627,0
6319800,-2.5017762,0
6320700,-2.6600404,0
6321600,-2.799994,0
6322500,-2.8575196,0
6323400,-2.8284059,0
6324300,-2.785071,0
6325200,-2.799994,0
6326100,-2.895697,0
6327000,-3.0286927,0
6327900,-3.172339,1.8369141
6328800,-3.299994,8.6484375
6329700,-3.4454103,22.385742
6330600,-3.577002,45
6331500,-3.5700746,76.98701
6332400,-3.299994,116.095566
6333300,-2.6022096,160.15634
6334200,-1.5574096,207
6335100,-0.40891114,255.85976
6336000,0.6,306.19736
6336900,1.4529358,356.18628
6337800,2.2914977,404
6338700,3.1093078,449.03473
6339600,3.8999877,491.9753
6340500,4.628137,532.9282
6341400,5.249994,572
6342300,5.746881,607.9392
6343200,6.1,639.8378
6344100,6.124994,668.31757
6345000,5.85,694
6345900,5.575006,716.2738
6346800,5.6,734.23914
6347700,5.874994,748.0849
6348600,6.1499877,758
6349500,6.425012,763.8603
6350400,6.700006,765.5314
6351300,6.975,763.18677
6352200,7.249994,757
6353100,7.5249877,747.39197
6354000,7.800012,734.3453
6354900,8.021082,717.3759
6355800,8.156244,696
6356700,8.238276,670.8986
6357600,8.300013,642.7202
6358500,8.326899,610.9317
6359400,8.309198,575
6360300,8.28689,536.0443
6361200,8.300013,495.38245
6362100,8.4057865,452.7794
6363000,8.587976,408
6363900,8.776178,360.69226
6364800,8.899988,311.6253
6365700,8.922724,262.2457
6366600,8.842432,214
6367500,8.640924,167.25786
6368400,8.300013,122.717514
6369300,7.8365417,82.31841
6370200,7.2974486,48
6371100,6.709619,23.269737
6372000,6.1,8.684211
6372900,5.3909545,1.7565789
6373800,4.5874267,0
6374700,3.8401732,0
6375600,3.300012,0
6376500,3.0093932,0
6377400,2.8697448,0
6378300,2.8202147,0
6379200,2.800012,0
6380100,2.798242,0
6381000,2.8211608,0
6381900,2.83349,0
6382800,2.800012,0
6383700,2.6679015,0
6384600,2.4659057,0
6385500,2.2809691,0
6386400,2.200006,0
6387300,2.200006,0
6388200,2.200006,0
6389100,2.200006,0
6390000,2.200006,0
6390900,2.200006,0
6391800,2.200006,0
6392700,2.200006,0
6393600,2.200006,0
6394500,2.1474547,0
6395400,2.0181823,0
6396300,1.8548218,0
6397200,1.7000061,0
6398100,1.5536438,0
6399000,1.3961121,0
6399900,1.240503,0
6400800,1.1,0
6401700,1.0136048,0
6402600,0.9982239,0
6403500,1.0337158,0
6404400,1.1,0
6405300,1.2231385,0
6406200,1.4034058,0
6407100,1.5819641,0
6408000,1.7000061,0
6408900,1.7182556,0
6409800,1.6805054,0
6410700,1.6525208,0
6411600,1.7000061,0
6412500,1.8133789,0
6413400,1.9369141,0
6414300,2.0669494,2.556144
6415200,2.200006,9.983051
6416100,2.331262,21.918432
6417000,2.4666686,38
6417900,2.6187377,65.36629
6418800,2.800012,104.94288
6419700,3.098535,147.04802
6420600,3.5294127,182
6421500,3.9955993,201.93239
6422400,4.3999877,212.33823
6423300,4.7362914,223.57495
6424200,5.055597,246
6425100,5.3471007,290.7948
6426000,5.6,352.98108
6426900,5.7559447,418.67682
6427800,5.8275084,474
6428700,5.9103026,513.7312
6429600,6.1,542.44025
6430500,6.374994,560.9292
6431400,6.6499877,570
6432300,6.925012,539.0281
6433200,7.200006,465.19583
6434100,7.475,391.01566
6435000,7.749994,359
6435900,8.024988,388.05734
6436800,8.300013,448.24887
6437700,8.681055,508.81595
6438600,9.182825,539
6439500,9.668177,540.7457
6440400,9.999994,534.8322
6441300,10.079798,518.7526
6442200,9.953394,490
6443100,9.700312,440.27048
6444000,9.399988,375.47946
6444900,8.982691,314.4487
6445800,8.451288,276
6446700,7.994226,261.7172
6447600,7.800012,255.12956
6448500,7.800012,247.97716
6449400,7.800012,232
6450300,7.800012,208.80743
6451200,7.800012,185.46266
6452100,7.800012,161.88657
6453000,7.800012,138
6453900,7.800012,113.31392
6454800,7.800012,87.98864
6455700,7.5734496,62.919033
6456600,7.012506,39
6457500,6.2953124,19.943182
6458400,5.6,7.9772725
6459300,4.9035277,1.7727273
6460200,4.1343627,0
6461100,3.3980346,0
6462000,2.800012,0
6462900,2.4963012,0
6463800,2.4338927,0
6464700,2.4045348,0
6465600,2.200006,0
6466500,1.8106018,0
6467400,1.3898255,0
6468300,0.974115,0
6469200,0.6,0
6470100,0.26226196,0
6471000,-0.05948486,0
6471900,-0.35147706,0
6472800,-0.6000122,0
6473700,-0.79337156,0
6474600,-0.9350647,0
6475500,-1.0342468,0
6476400,-1.1000122,0
6477300,-1.1488403,0
6478200,-1.1781372,0
6479100,-1.1683716,0
6480000,-1.1000122,0
6480900,-0.98883665,0
6481800,-0.86609495,0
6482700,-0.7352966,0
6483600,-0.6000122,0
6484500,-0.4536499,0
6485400,-0.29611817,0
6486300,-0.14050904,0
6487200,-6.1035157e-06,0
6488100,0.08638916,0
6489000,0.10180054,0
6489900,0.066308595,0
6490800,-6.1035157e-06,0
6491700,-0.1359314,0
6492600,-0.3375,0
6493500,-0.52030027,0
6494400,-0.6000122,0
6495300,-0.6000122,0
6496200,-0.6000122,0
6497100,-0.6000122,0
6498000,-0.6000122,0
6498900,-0.6000122,0
6499800,-0.6000122,0
6500700,-0.6000122,3.8921876
6501600,-0.6000122,14.295834
6502500,-0.6000122,29.301563
6503400,-0.6000122,47
6504300,-0.6000122,76.18505
6505200,-0.6000122,118.835144
6506100,-0.3838257,162.81766
6507000,0.118096925,196
6507900,0.68599856,208.55766
6508800,1.1,207.08238
6509700,1.3361145,204.0659
6510600,1.5158325,212
6511500,1.6376282,246.16406
6512400,1.7000061,299.28088
6513300,1.6183106,350.00726
6514200,1.3999878,377
6515100,1.1816956,370.3704
6516000,1.1,345.7262
6516900,1.2856079,319.9689
6517800,1.6545044,310
6518700,2.0211425,315.13928
6519600,2.200006,323.81226
6520500,2.12948,336.5791
6521400,1.9471375,354
6522300,1.7662293,382.43286
6523200,1.7000061,420.63632
6524100,1.8135315,457.77164
6525000,2.0155578,483
6525900,2.1848083,487.0506
6526800,2.200006,476.13965
6527700,2.0920348,462.65884
6528600,1.9727417,459
6529500,1.8420349,477.8329
6530400,1.7000061,511.08832
6531300,1.5489441,540.0496
6532200,1.3948914,546
6533100,1.2434021,527.63513
6534000,1.1,497.73764
6534900,0.96825564,458.7213
6535800,0.84447634,413
6536700,0.72347414,362.8354
6537600,0.6,310.49698
6538500,0.4694763,258.41003
6539400,0.32842407,209
6540300,0.17315063,161.85197
6541200,-6.1035157e-06,116.86842
6542100,-0.38303223,76.95066
6543000,-1.0214294,45
6543900,-1.6991028,22.78125
6544800,-2.199988,9
6545700,-2.5269837,1.96875
6546600,-2.8231874,0
6547500,-3.0827699,0
6548400,-3.299994,0
6549300,-3.4812074,0
6550200,-3.6391053,0
6551100,-3.7774415,0
6552000,-3.9,0
6552900,-3.9444032,0
6553800,-3.902533,0
6554700,-3.8593812,0
6555600,-3.9,0
6556500,-4.2098756,0
6557400,-4.7571473,0
6558300,-5.300818,0
6559200,-5.6000123,0
6560100,-5.6322083,0
6561000,-5.58927,0
6561900,-5.551703,0
6562800,-5.6000123,0
6563700,-5.7172,0
6564600,-5.8360963,0
6565500,-5.9619813,0
6566400,-6.1000123,0
6567300,-6.250006,0
6568200,-6.404181,0
6569100,-6.55625,0
6570000,-6.699988,0
6570900,-6.831671,0
6571800,-6.955298,0
6572700,-7.0762696,0
6573600,-7.199988,0
6574500,-7.3413453,0
6575400,-7.500006,0
6576300,-7.658667,0
6577200,-7.799994,0
6578100,-7.7682557,0
6579000,-7.5384583,0
6579900,-7.289435,0
6580800,-7.199988,0
6581700,-7.3053956,0
6582600,-7.4810243,0
6583500,-7.6661744,0
6584400,-7.799994,0
6585300,-7.8711915,0
6586200,-7.9019227,0
6587100,-7.8816895,1.6658654
6588000,-7.799994,7.9423075
6588900,-7.594397,20.747597
6589800,-7.225989,42
6590700,-6.7195497,72.592636
6591600,-6.1000123,110.63164
6592500,-5.314856,153.85483
6593400,-4.3991456,200
6594300,-3.5088868,248.13556
6595200,-2.799994,297.67606
6596100,-2.2437806,346.8785
6597000,-1.6995605,394
6597900,-1.1555542,438.54388
6598800,-0.6000122,481.28372
6599700,-0.014074707,522.38165
6600600,0.5888916,562
6601500,1.1723877,598.885
6602400,1.7000061,631.9274
6603300,2.1473937,661.50616
6604200,2.5389037,688
6605100,2.9109435,710.4042
6606000,3.300012,727.91675
6606900,3.725,741.221
6607800,4.165277,751
6608700,4.5979247,757.3671
6609600,4.999994,759.90155
6610500,5.2637267,758.48517
6611400,5.3741393,753
6612300,5.447473,743.5593
6613200,5.6,730.1338
6614100,5.8642516,712.3914
6615000,6.1654296,690
6615900,6.458917,663.936
6616800,6.700006,634.9058
6617700,6.8754516,602.1728
6618600,7.009546,565
6619500,7.1138854,524.6445
6620400,7.200006,482.7734
6621300,7.268945,439.2657
6622200,7.302942,394
6623100,7.2854857,346.57785
6624000,7.200006,297.55933
6624900,7.0275817,248.26112
6625800,6.773523,200
6626700,6.457727,152.87099
6627600,6.1,108.04301
6628500,5.6907287,68.44352
6629400,5.238977,37
6630300,4.792749,16.37454
6631200,4.3999877,5.305147
6632100,4.0722594,0.8331801
6633000,3.784387,0
6633900,3.5292907,0
6634800,3.300012,0
6635700,3.082086,0
6636600,2.89599,0
6637500,2.7868896,0
6638400,2.800012,0
6639300,2.9027648,0
6640200,3.0264525,0
6641100,3.16192,0
6642000,3.300012,0
6642900,3.4503722,0
6643800,3.6146178,0
6644700,3.7715392,0
6645600,3.8999877,0
6646500,3.86651,0
6647400,3.6535583,0
6648300,3.4138427,0
6649200,3.300012,0
6650100,3.300012,0
6651000,3.300012,0
6651900,3.300012,0
6652800,3.300012,0
6653700,3.300012,0
6654600,3.300012,0
6655500,3.300012,0
6656400,3.300012,0
6657300,3.206262,0
6658200,3.008325,0
6659100,2.831262,0
6660000,2.800012,0
6660900,2.8984313,0
6661800,3.0208373,0
6662700,3.1578002,0
6663600,3.300012,0
6664500,3.4433532,0
6665400,3.590631,0
6666300,3.742578,0
6667200,3.8999877,0
6668100,4.1339965,0
6669000,4.455194,0
6669900,4.773828,0
6670800,4.999994,0
6671700,5.072931,0
6672600,5.044458,0
6673500,4.9937377,3.78125
6674400,4.999994,13.75
6675300,5.062494,27.84375
6676200,5.155542,44
6677100,5.320825,64.02398
6678000,5.6,88.56396
6678900,6.0599914,113.821945
6679800,6.6599975,136
6680700,7.2799926,149.55447
6681600,7.800012,156.1065
6682500,8.232935,162.60529
6683400,8.657862,176
6684300,9.053827,202.70122
6685200,9.399988,241.71083
6686100,9.709284,288.86502
6687000,10.010462,340
6687900,10.306421,411.1459
6688800,10.6,501.985
6689700,10.881006,583.8316
6690600,11.147699,628
6691500,11.415552,642.9321
6692400,11.7000065,656.5516
6693300,12.1436405,669.39526
6694200,12.768488,682
6695100,13.409082,694.8029
6696000,13.899988,707.56006
6696900,14.23852,719.78723
6697800,14.533411,731
6698700,14.786615,733.32086
6699600,14.999994,721.0616
6700500,15.181513,697.0215
6701400,15.33993,664
6702300,15.478357,627.3114
6703200,15.6,590.49286
6704100,15.65066,553.67786
6705000,15.620783,517
6705900,15.58053,480.54556
6706800,15.6,444.18634
6707700,15.890924,407.73395
6708600,16.436365,371
6709500,16.963648,331.05927
6710400,17.200006,286.9289
6711300,17.13125,241.33408
6712200,16.925013,197
6713100,16.581263,153.93176
6714000,16.1,111.696686
6714900,15.550013,72.363266
6715800,14.999994,38
6716700,14.4500065,14.5188675
6717600,13.899988,3.4056604
6718500,13.35,0.08962264
6719400,12.800013,0
6720300,12.249994,0
6721200,11.7000065,0
6722100,11.296869,0
6723000,11.083338,0
6723900,10.9031315,0
6724800,10.6,0
6725700,9.99444,0
6726600,9.168512,0
6727500,8.358332,0
6728400,7.800012,0
6729300,7.580255,0
6730200,7.5177245,0
6731100,7.4463134,0
6732000,7.200006,0
6732900,6.8083434,0
6733800,6.4114013,0
6734700,6.008722,0
6735600,5.6,0
6736500,5.1565795,0
6737400,4.687799,0
6738300,4.250116,0
6739200,3.8999877,0
6740100,3.6696105,0
6741000,3.5231566,0
6741900,3.4151244,0
6742800,3.300012,0
6743700,3.198175,0
6744600,3.1205993,0
6745500,3.0077147,0
6746400,2.800012,0
6747300,2.5249877,0
6748200,2.2499938,0
6749100,1.975,0
6750000,1.7000061,0
6750900,1.3734375,0
6751800,1.0125061,0
6752700,0.7203003,0
6753600,0.6,0
6754500,0.6,0
6755400,0.6,0
6756300,0.6,0
6757200,0.6,0
6758100,0.6,0
6759000,0.6,0
6759900,0.6,1.5346284
6760800,0.6,7.925676
6761700,0.8406311,21.853886
6762600,1.4250122,46
6763500,2.146875,80.028656
6764400,2.800012,120.42777
6765300,3.35,165.113
6766200,3.8999877,212
6767100,4.450006,260.2706
6768000,4.999994,309.59518
6768900,5.403131,358.62216
6769800,5.575006,406
6770700,5.609369,451.06027
6771600,5.6,494.1413
6772500,5.6,535.4017
6773400,5.6,575
6774300,5.6,611.47235
6775200,5.6,643.77277
6776100,5.6,672.6868
6777000,5.6,699
6777900,5.6,722.0124
6778800,5.6,740.6752
6779700,5.6140685,755.25037
6780600,5.637506,766
6781500,5.642175,772.27997
6782400,5.6,773.82245
6783300,5.4921813,771.4537
6784200,5.3374877,766
6785100,5.1640563,758.9188
6786000,4.999994,748.4209
6786900,4.85,730.4625
6787800,4.700006,701
6788700,4.550012,663.4492
6789600,4.3999877,624.09375
6790500,4.264398,583.1914
6791400,4.146753,541
6792300,4.0306945,498.25
6793200,3.8999877,455.5
6794100,3.5270934,412.75
6795000,2.865747,370
6795900,2.171533,327.25
6796800,1.7000061,284.5
6797700,1.6249939,241.75
6798600,1.7749878,199
6799500,1.8875061,156.6125
6800400,1.7000061,115.8
6801300,1.2749878,77.8375
6802200,0.85,44
6803100,0.4250122,19.490625
6804000,-6.1035157e-06,6.325
6804900,-0.4249939,0.996875
6805800,-0.8500122,0
6806700,-1.275,0
6807600,-1.6999878,0
6808500,-1.9209656,0
6809400,-1.8642029,0
6810300,-1.7253479,0
6811200,-1.6999878,0
6812100,-1.8196777,0
6813000,-1.964209,0
6813900,-2.1016297,0
6814800,-2.199988,0
6815700,-2.214911,0
6816600,-2.171576,0
6817500,-2.1424623,0
6818400,-2.199988,0
6819300,-2.3385072,0
6820200,-2.49433,0
6821100,-2.6529908,0
6822000,-2.799994,0
6822900,-2.9548402,0
6823800,-3.1181703,0
6824700,-3.2474427,0
6825600,-3.299994,0
6826500,-3.299994,0
6827400,-3.299994,0
6828300,-3.299994,0
6829200,-3.299994,0
6830100,-3.299994,0
6831000,-3.299994,0
6831900,-3.299994,0
6832800,-3.299994,0
6833700,-2.956244,0
6834600,-2.199988,0
6835500,-1.4437622,0
6836400,-1.1000122,0
6837300,-1.1000122,0
6838200,-1.1000122,0
6839100,-1.1000122,0
6840000,-1.1000122,0
6840900,-1.1000122,0
6841800,-1.1000122,0
6842700,-1.1000122,0.08933972
6843600,-1.1000122,0.32157257
6844500,-1.3363403,0.64301914
6845400,-1.821875,1
6846300,-2.2214723,3.086216
6847200,-2.199988,10.7063875
6848100,-1.8363403,26.973366
6849000,-1.4406189,55
6849900,-1.0246032,93.17612
6850800,-0.6000122,136.6089
6851700,-0.1749939,183.48724
6852600,0.24999389,232
6853500,0.67501223,281.88248
6854400,1.1,332.96036
6855300,1.553125,383.55804
6856200,2.0249877,432
6857100,2.459375,476.77762
6858000,2.800012,518.3514
6858900,3.075006,557.9995
6859800,3.35,597
6860700,3.6249938,637.0308
6861600,3.8999877,675.06274
6862500,4.175012,705.3133
6863400,4.450006,722
6864300,4.725,725.76605
6865200,4.999994,723.8156
6866100,5.3687377,720.20734
6867000,5.85,719
6867900,6.331262,722.31555
6868800,6.700006,727.4954
6869700,6.8973327,731.42755
6870600,6.9928527,731
6871500,7.0669494,719.9892
6872400,7.200006,697.86584
6873300,7.464288,670.05963
6874200,7.807153,642
6875100,8.121424,613.9941
6876000,8.300013,582.77734
6876900,8.308924,548.42194
6877800,8.207148,511
6878700,8.026789,449.98224
6879600,7.800012,363.3004
6880500,7.5408263,278.7184
6881400,7.256494,224
6882300,6.968927,201.7358
6883200,6.700006,189.82744
6884100,6.5226073,179.00537
6885000,6.4292235,160
6885900,6.321222,130.15953
6886800,6.1,96.695625
6887700,5.5029235,65.1339
6888600,4.543512,41
6889500,3.5373473,24.143555
6890400,2.800012,11.2109375
6891300,2.320459,2.9228516
6892200,1.8772827,0
6893100,1.4704529,0
6894000,1.1,0
6894900,0.75979006,0
6895800,0.45342407,0
6896700,0.19530639,0
6897600,-6.1035157e-06,0
6898500,-0.05219116,0
6899400,0.06990967,0
6900300,0.30703124,0
6901200,0.6,0
6902100,1.1100098,0
6903000,1.842218,0
6903900,2.5033202,0
6904800,2.800012,0
6905700,2.7630553,0
6906600,2.63479,0
6907500,2.4391418,0
6908400,2.200006,0
6909300,1.9256836,0
6910200,1.6297852,0
6911100,1.3439881,0
6912000,1.1,0
6912900,0.936731,0
6913800,0.8354126,0
6914700,0.7414185,0
6915600,0.6,0
6916500,0.35405883,0
6917400,0.027459716,0
6918300,-0.31287232,0
6919200,-0.6000122,0
6920100,-0.69507444,0
6921000,-0.615271,0
6921900,-0.5278381,0
6922800,-0.6000122,0
6923700,-1.1189331,0
6924600,-2.0011048,0
6925500,-2.8577332,0
6926400,-3.299994,0
