Time|s,walCap.T|degC,zon.T|degC
3547800,13.001551,13.004908
3548700,12.998926,13.002314
3549600,12.996332,12.999689
3550500,12.993708,12.997095
3551400,12.991114,12.994501
3552300,12.98852,12.991877
3553200,12.985895,12.989283
3554100,12.98324,12.986658
3555000,12.980494,12.983973
3555900,12.977655,12.981226
3556800,12.974756,12.978418
3557700,12.971857,12.97558
3558600,12.968958,12.972712
3559500,12.966059,12.969812
3560400,12.963099,12.966883
3561300,12.960108,12.9639225
3562200,12.957026,12.960901
3563100,12.953852,12.9578495
3564000,12.950617,12.954706
3564900,12.947351,12.951502
3565800,12.944025,12.948267
3566700,12.940851,12.945032
3567600,12.938044,12.94195
3568500,12.935877,12.939234
3569400,12.934565,12.937006
3570300,12.934473,12.935633
3571200,12.935877,12.935358
3572100,12.93902,12.936518
3573000,12.944025,12.939264
3573900,12.951044,12.943842
3574800,12.960291,12.950403
3575700,12.971857,12.959101
3576600,12.985682,12.970026
3577500,13.00152,12.983118
3578400,13.018915,12.998194
3579300,13.03747,13.014917
3580200,13.0567875,13.032862
3581100,13.076471,13.051661
3582000,13.095911,13.070887
3582900,13.114679,13.090052
3583800,13.133112,13.1089115
3584700,13.152063,13.127649
3585600,13.172327,13.146845
3586500,13.19433,13.167139
3587400,13.21731,13.188684
3588300,13.240076,13.210932
3589200,13.262201,13.233271
3590100,13.283533,13.255213
3591000,13.304163,13.276606
3591900,13.32403,13.297358
3592800,13.343164,13.317469
3593700,13.361658,13.336908
3594600,13.379572,13.355646
3595500,13.397303,13.373896
3596400,13.41543,13.391993
3597300,13.434046,13.410242
3598200,13.452478,13.428644
3599100,13.469263,13.446558
3600000,13.482935,13.463007
3600900,13.492456,13.47677
3601800,13.498377,13.487177
3602700,13.501886,13.494349
3603600,13.503565,13.498987
3604500,13.503595,13.50152
3605400,13.502527,13.502344
3606300,13.50091,13.501978
3607200,13.498987,13.500818
3608100,13.496973,13.499201
3609000,13.494867,13.497339
3609900,13.492701,13.495356
3610800,13.490503,13.49328
3611700,13.488184,13.491083
3612600,13.485804,13.488825
3613500,13.483332,13.486444
3614400,13.480768,13.484003
3615300,13.478205,13.481501
3616200,13.475641,13.478968
3617100,13.473139,13.476435
3618000,13.470636,13.473902
3618900,13.468195,13.471399
3619800,13.465754,13.468927
3620700,13.463343,13.466486
3621600,13.460901,13.464045
3622500,13.45849,13.461603
3623400,13.456049,13.459192
3624300,13.453638,13.456781
3625200,13.451197,13.45434
3626100,13.448816,13.451929
3627000,13.446466,13.449549
3627900,13.444147,13.447199
3628800,13.441919,13.44491
3629700,13.439722,13.442652
3630600,13.437616,13.4404545
3631500,13.435572,13.438318
3632400,13.433619,13.436274
3633300,13.431665,13.434229
3634200,13.429712,13.432245
3635100,13.427759,13.430292
3636000,13.425837,13.428339
3636900,13.423914,13.426416
3637800,13.421961,13.424463
3638700,13.420038,13.422541
3639600,13.418116,13.420618
3640500,13.4161625,13.418695
3641400,13.414179,13.416712
3642300,13.412165,13.414728
3643200,13.410059,13.4126835
3644100,13.407862,13.410608
3645000,13.405634,13.408442
3645900,13.403345,13.406244
3646800,13.400965,13.403955
3647700,13.398523,13.401606
3648600,13.396051,13.399225
3649500,13.393549,13.396753
3650400,13.3909855,13.394251
3651300,13.388422,13.391748
3652200,13.385828,13.389185
3653100,13.383234,13.386591
3654000,13.380671,13.3840275
3654900,13.378138,13.381464
3655800,13.375635,13.378931
3656700,13.373194,13.376429
3657600,13.370783,13.373957
3658500,13.368433,13.371546
3659400,13.366114,13.369165
3660300,13.363855,13.366846
3661200,13.361719,13.364588
3662100,13.359674,13.362452
3663000,13.357752,13.360376
3663900,13.35589,13.358393
3664800,13.35409,13.356501
3665700,13.35232,13.354639
3666600,13.35058,13.3528385
3667500,13.348871,13.351099
3668400,13.347132,13.3493595
3669300,13.345423,13.34762
3670200,13.343622,13.3458805
3671100,13.341791,13.3441105
3672000,13.339869,13.342279
3672900,13.337885,13.340357
3673800,13.335779,13.338373
3674700,13.333582,13.336298
3675600,13.331232,13.334131
3676500,13.32873,13.331781
3677400,13.326105,13.32934
3678300,13.323847,13.326899
3679200,13.323236,13.325037
3680100,13.324884,13.324518
3681000,13.328211,13.325678
3681900,13.331598,13.328058
3682800,13.333368,13.33053
3683700,13.333063,13.3319645
3684600,13.331385,13.332087
3685500,13.329401,13.3311405
3686400,13.327356,13.329584
3687300,13.325281,13.327723
3688200,13.323145,13.325739
3689100,13.320856,13.323664
3690000,13.318476,13.321436
3690900,13.315973,13.319086
3691800,13.313501,13.316706
3692700,13.310968,13.314234
3693600,13.308435,13.311731
3694500,13.305841,13.309168
3695400,13.303247,13.306604
3696300,13.300592,13.30401
3697200,13.297937,13.301355
3698100,13.295221,13.2987
3699000,13.292444,13.295984
3699900,13.289637,13.293238
3700800,13.2867985,13.29043
3701700,13.283899,13.287592
3702600,13.28097,13.284723
3703500,13.278009,13.281824
3704400,13.275049,13.278894
3705300,13.272089,13.275965
3706200,13.269098,13.272974
3707100,13.266108,13.270014
3708000,13.263117,13.267023
3708900,13.260126,13.264032
3709800,13.257135,13.261042
3710700,13.254145,13.258051
3711600,13.251154,13.25503
3712500,13.248102,13.252008
3713400,13.24502,13.248987
3714300,13.241877,13.245874
3715200,13.238733,13.242762
3716100,13.235559,13.239618
3717000,13.232386,13.236475
3717900,13.229242,13.233332
3718800,13.2260685,13.230188
3719700,13.222925,13.227015
3720600,13.219751,13.223871
3721500,13.216608,13.220697
3722400,13.213434,13.217554
3723300,13.21023,13.21435
3724200,13.206995,13.211145
3725100,13.20373,13.207911
3726000,13.200434,13.204645
3726900,13.197138,13.20138
3727800,13.193842,13.198114
3728700,13.190546,13.1948185
3729600,13.18725,13.191553
3730500,13.183985,13.188257
3731400,13.180689,13.184961
3732300,13.177393,13.181665
3733200,13.174067,13.1783695
3734100,13.17074,13.175043
3735000,13.167353,13.171717
3735900,13.163935,13.168299
3736800,13.160486,13.164911
3737700,13.157038,13.161493
3738600,13.153711,13.158106
3739500,13.150415,13.154749
3740400,13.1471195,13.151453
3741300,13.143885,13.148157
3742200,13.140619,13.144861
3743100,13.137415,13.141626
3744000,13.134241,13.1383915
3744900,13.131159,13.135248
3745800,13.128077,13.132105
3746700,13.124994,13.128992
3747600,13.1218815,13.12591
3748500,13.118738,13.1227665
3749400,13.115564,13.119654
3750300,13.112421,13.11651
3751200,13.109308,13.113367
3752100,13.106226,13.110254
3753000,13.103205,13.107203
3753900,13.100214,13.104151
3754800,13.097193,13.10113
3755700,13.09408,13.098047
3756600,13.090937,13.094965
3757500,13.087732,13.091822
3758400,13.084497,13.088648
3759300,13.081324,13.0854435
3760200,13.078119,13.08227
3761100,13.074884,13.079065
3762000,13.07168,13.07583
3762900,13.068415,13.072626
3763800,13.06518,13.069391
3764700,13.06222,13.066217
3765600,13.060236,13.063471
3766500,13.059656,13.061518
3767400,13.060816,13.060816
3768300,13.064569,13.061823
3769200,13.07284,13.065577
3770100,13.086237,13.0732975
3771000,13.1029,13.085169
3771900,13.119074,13.099695
3772800,13.132471,13.114344
3773700,13.142633,13.127314
3774600,13.149775,13.137812
3775500,13.154413,13.145746
3776400,13.156549,13.151148
3777300,13.156214,13.154047
3778200,13.154169,13.154657
3779100,13.15127,13.153559
3780000,13.148005,13.151331
3780900,13.144526,13.148493
3781800,13.140894,13.145258
3782700,13.137171,13.141779
3783600,13.133295,13.138117
3784500,13.129297,13.134333
3785400,13.125208,13.130396
3786300,13.121027,13.126337
3787200,13.116816,13.122217
3788100,13.112574,13.118036
3789000,13.108393,13.113855
3789900,13.104212,13.109644
3790800,13.100092,13.105463
3791700,13.096003,13.101343
3792600,13.091913,13.097223
3793500,13.087854,13.093134
3794400,13.083796,13.089045
3795300,13.079706,13.084986
3796200,13.075647,13.080927
3797100,13.0715885,13.076868
3798000,13.067499,13.072779
3798900,13.06341,13.06872
3799800,13.059259,13.0646
3800700,13.055048,13.06045
3801600,13.050837,13.056238
3802500,13.046595,13.052057
3803400,13.042383,13.047846
3804300,13.038141,13.043634
3805200,13.03393,13.039392
3806100,13.029688,13.035181
3807000,13.025476,13.03097
3807900,13.021265,13.026758
3808800,13.017054,13.022516
3809700,13.012842,13.018305
3810600,13.008631,13.014093
3811500,13.004419,13.009882
3812400,13.000208,13.005671
3813300,12.995996,13.001459
3814200,12.991785,12.997248
3815100,12.987574,12.993036
3816000,12.983362,12.988825
3816900,12.979151,12.984613
3817800,12.97497,12.9804325
3818700,12.970758,12.976221
3819600,12.966547,12.97201
3820500,12.962366,12.967829
3821400,12.958155,12.963617
3822300,12.953943,12.959406
3823200,12.94964,12.955133
3824100,12.945337,12.950861
3825000,12.940973,12.946558
3825900,12.93667,12.942255
3826800,12.93255,12.938044
3827700,12.928522,12.933893
3828600,12.924707,12.929865
3829500,12.920923,12.925928
3830400,12.917078,12.922052
3831300,12.913141,12.918177
3832200,12.9092045,12.91427
3833100,12.905298,12.910364
3834000,12.901392,12.906458
3834900,12.897516,12.902582
3835800,12.89361,12.898676
3836700,12.889734,12.89477
3837600,12.885859,12.890894
3838500,12.882044,12.887049
3839400,12.87829,12.883234
3840300,12.874598,12.87948
3841200,12.870935,12.875757
3842100,12.867273,12.872065
3843000,12.863642,12.868372
3843900,12.859949,12.86471
3844800,12.856226,12.861017
3845700,12.852381,12.857264
3846600,12.848505,12.853449
3847500,12.844599,12.849604
3848400,12.840662,12.845758
3849300,12.836756,12.841852
3850200,12.8328495,12.837946
3851100,12.828913,12.834009
3852000,12.825037,12.830103
3852900,12.821131,12.826197
3853800,12.817194,12.82229
3854700,12.813318,12.818384
3855600,12.809809,12.8146
3856500,12.806726,12.811121
3857400,12.80401,12.807917
3858300,12.801386,12.805017
3859200,12.798761,12.80224
3860100,12.796015,12.799524
3861000,12.792963,12.796656
3861900,12.789545,12.793573
3862800,12.78573,12.790216
3863700,12.781488,12.786463
3864600,12.777002,12.782404
3865500,12.772425,12.778101
3866400,12.767847,12.773676
3867300,12.763208,12.769159
3868200,12.758539,12.764582
3869100,12.7538395,12.759943
3870000,12.749079,12.755213
3870900,12.7442875,12.750483
3871800,12.739435,12.745691
3872700,12.734583,12.7408695
3873600,12.7297,12.736017
3874500,12.724787,12.731134
3875400,12.719904,12.726252
3876300,12.714991,12.721369
3877200,12.710077,12.716455
3878100,12.705194,12.711573
3879000,12.700281,12.706659
3879900,12.695368,12.701746
3880800,12.690485,12.696833
3881700,12.685541,12.691919
3882600,12.680567,12.6869755
3883500,12.675531,12.682001
3884400,12.670465,12.676996
3885300,12.6654,12.671961
3886200,12.660364,12.666925
3887100,12.655298,12.6618595
3888000,12.650202,12.656763
3888900,12.645075,12.651667
3889800,12.639917,12.64654
3890700,12.634699,12.641382
3891600,12.62948,12.636194
3892500,12.624201,12.630976
3893400,12.618891,12.625696
3894300,12.61355,12.620417
3895200,12.608179,12.615076
3896100,12.602747,12.609705
3897000,12.597254,12.604303
3897900,12.591669,12.59878
3898800,12.585962,12.593195
3899700,12.580164,12.587519
3900600,12.5741825,12.58172
3901500,12.568018,12.575769
3902400,12.561762,12.569696
3903300,12.555414,12.563471
3904200,12.549036,12.557215
3905100,12.542627,12.550867
3906000,12.536158,12.544489
3906900,12.529657,12.53805
3907800,12.523035,12.531519
3908700,12.516321,12.524927
3909600,12.50976,12.518335
3910500,12.50326,12.511805
3911400,12.4969425,12.505304
3912300,12.491755,12.499231
3913200,12.489344,12.494379
3914100,12.490931,12.491999
3915000,12.496485,12.492914
3915900,12.505213,12.497309
3916800,12.516718,12.504908
3917700,12.530817,12.515406
3918600,12.547174,12.528559
3919500,12.565393,12.544001
3920400,12.585077,12.561396
3921300,12.605951,12.580378
3922200,12.627771,12.600702
3923100,12.650293,12.622034
3924000,12.673517,12.64422
3924900,12.697321,12.667139
3925800,12.721674,12.690668
3926700,12.746485,12.7148075
3927600,12.771753,12.739466
3928500,12.797388,12.764551
3929400,12.823389,12.790033
3930300,12.849665,12.815882
3931200,12.876276,12.842066
3932100,12.9031315,12.868555
3933000,12.93017,12.895258
3933900,12.957331,12.922205
3934800,12.984491,12.949274
3935700,13.01156,12.976374
3936600,13.038416,13.003412
3937500,13.065058,13.030329
3938400,13.091425,13.057001
3939300,13.117456,13.083399
3940200,13.143091,13.109461
3941100,13.168238,13.135157
3942000,13.192682,13.160303
3942900,13.21612,13.184809
3943800,13.238337,13.208399
3944700,13.258997,13.230799
3945600,13.277674,13.251703
3946500,13.29394,13.270685
3947400,13.307489,13.287409
3948300,13.317469,13.301355
3949200,13.323267,13.311945
3950100,13.32461,13.318689
3951000,13.321955,13.321253
3951900,13.3172245,13.320276
3952800,13.311762,13.31698
3953700,13.305994,13.312433
3954600,13.300074,13.307184
3955500,13.294214,13.3015995
3956400,13.288355,13.295862
3957300,13.282465,13.290064
3958200,13.276484,13.2842045
3959100,13.270441,13.278223
3960000,13.2642765,13.272181
3960900,13.258081,13.266077
3961800,13.251825,13.259882
3962700,13.245508,13.253656
3963600,13.239191,13.24737
3964500,13.232813,13.241053
3965400,13.226404,13.234674
3966300,13.219965,13.228296
3967200,13.213495,13.221857
3968100,13.206995,13.215387
3969000,13.200464,13.208918
3969900,13.193872,13.202387
3970800,13.18725,13.195795
3971700,13.180567,13.189173
3972600,13.173792,13.182489
3973500,13.166956,13.175745
3974400,13.160059,13.16897
3975300,13.153101,13.162073
3976200,13.146143,13.155176
3977100,13.139185,13.148249
3978000,13.132227,13.14126
3978900,13.125238,13.134302
3979800,13.118219,13.127314
3980700,13.1112,13.120295
3981600,13.10409,13.113245
3982500,13.096949,13.106165
3983400,13.089685,13.098993
3984300,13.082392,13.091791
3985200,13.0750065,13.084497
3986100,13.067591,13.077173
3987000,13.060205,13.0698185
3987900,13.052759,13.062403
3988800,13.045374,13.055017
3989700,13.038019,13.047632
3990600,13.0307255,13.040308
3991500,13.023462,13.032984
3992400,13.01623,13.02569
3993300,13.008875,13.018366
3994200,13.001429,13.011011
3995100,12.993891,13.003534
3996000,12.986383,12.996088
3996900,12.978937,12.988611
3997800,12.971613,12.981226
3998700,12.964624,12.973963
3999600,12.958246,12.967035
4000500,12.952692,12.960627
4001400,12.948114,12.95495
4002300,12.944544,12.950159
4003200,12.942163,12.946375
4004100,12.941187,12.94375
4005000,12.942011,12.94253
4005900,12.94549,12.943171
4006800,12.953791,12.94668
4007700,12.968195,12.954554
4008600,12.987513,12.967524
4009500,13.008875,12.984705
4010400,13.031061,13.004419
4011300,13.054163,13.02566
4012200,13.07815,13.048182
4013100,13.10293,13.071741
4014000,13.128504,13.096216
4014900,13.15484,13.121515
4015800,13.181818,13.147547
4016700,13.209284,13.17425
4017600,13.236933,13.20141
4018500,13.264551,13.228846
4019400,13.291956,13.256311
4020300,13.3189945,13.283655
4021200,13.345545,13.310694
4022100,13.371546,13.337305
4023000,13.397028,13.363428
4023900,13.422205,13.389124
4024800,13.447351,13.414515
4025700,13.47262,13.439783
4026600,13.49795,13.465052
4027500,13.523127,13.49032
4028400,13.547876,13.515436
4029300,13.571863,13.540125
4030200,13.594904,13.564142
4031100,13.616755,13.587305
4032000,13.636896,13.609278
4032900,13.654932,13.629663
4033800,13.670374,13.648005
4034700,13.68255,13.663843
4035600,13.690241,13.676386
4036500,13.692896,13.68487
4037400,13.691278,13.688898
4038300,13.687494,13.689081
4039200,13.682764,13.686792
4040100,13.6774235,13.683008
4041000,13.671717,13.6783085
4041900,13.665949,13.673029
4042800,13.660151,13.667475
4043700,13.654291,13.661768
4044600,13.648371,13.65597
4045500,13.642328,13.65008
4046400,13.636225,13.644068
4047300,13.63003,13.637995
4048200,13.623774,13.63183
4049100,13.617426,13.625574
4050000,13.611017,13.619257
4050900,13.604609,13.612909
4051800,13.59823,13.606531
4052700,13.591883,13.600153
4053600,13.585566,13.593805
4054500,13.579157,13.587427
4055400,13.572748,13.581049
4056300,13.566248,13.57461
4057200,13.559656,13.568079
4058100,13.552973,13.561518
4059000,13.546228,13.554865
4059900,13.539423,13.548151
4060800,13.532557,13.541407
4061700,13.525751,13.534601
4062600,13.518946,13.527796
4063500,13.512262,13.521051
4064400,13.505671,13.514338
4065300,13.49914,13.507715
4066200,13.49264,13.501154
4067100,13.48617,13.494654
4068000,13.479761,13.488153
4068900,13.473413,13.481745
4069800,13.467157,13.475367
4070700,13.460962,13.46908
4071600,13.454828,13.462854
4072500,13.448694,13.45669
4073400,13.442591,13.450525
4074300,13.436518,13.444422
4075200,13.430414,13.438318
4076100,13.424341,13.432245
4077000,13.418238,13.426142
4077900,13.412165,13.420069
4078800,13.406092,13.413996
4079700,13.399988,13.407892
4080600,13.393854,13.401789
4081500,13.38769,13.395685
4082400,13.381525,13.389521
4083300,13.3753605,13.383387
4084200,13.369257,13.377222
4085100,13.363306,13.371149
4086000,13.35763,13.365229
4086900,13.352259,13.359522
4087800,13.347193,13.35409
4088700,13.342432,13.348932
4089600,13.337885,13.344049
4090500,13.333612,13.339441
4091400,13.329523,13.335047
4092300,13.325495,13.330835
4093200,13.321253,13.326654
4094100,13.316645,13.322351
4095000,13.311914,13.317835
4095900,13.307489,13.313318
4096800,13.303705,13.309046
4097700,13.300562,13.305231
4098600,13.298151,13.301996
4099500,13.296289,13.299341
4100400,13.294703,13.297205
4101300,13.293299,13.295435
4102200,13.292139,13.29394
4103100,13.291681,13.292841
4104000,13.292963,13.292536
4104900,13.296595,13.293726
4105800,13.302057,13.296808
4106700,13.307642,13.301325
